id,function,function_num
WP_001414184.1,no_hit,11
WP_001414236.1,no_hit,11
WP_001414237.1,unknown_function,9
WP_001414276.1,no_hit,11
WP_001416210.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001416647.1,unknown_function,9
WP_001416688.1,no_hit,11
WP_001417601.1,no_hit,11
WP_001419598.1,unknown_function,9
WP_001420476.1,no_hit,11
WP_001444404.1,unknown_function,9
WP_001449026.1,no_hit,11
WP_001449364.1,unknown_function,9
WP_001449504.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001449592.1,no_hit,11
WP_001449632.1,tail,2
WP_001449638.1,integration_and_excision,10
WP_001449822.1,no_hit,11
WP_001453071.1,head_and_packaging,5
WP_001453090.1,dna_rna_and_nucleotide_metabolism,4
WP_001453584.1,tail,2
WP_001453880.1,no_hit,11
WP_001454259.1,no_hit,11
WP_001456879.1,no_hit,11
WP_001478259.1,unknown_function,9
WP_001481039.1,no_hit,11
WP_001491890.1,tail,2
WP_001500688.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001505071.1,unknown_function,9
WP_001506608.1,other,6
WP_001594304.1,no_hit,11
WP_001625136.1,unknown_function,9
WP_001689686.1,no_hit,11
WP_001700591.1,unknown_function,9
WP_001700733.1,no_hit,11
WP_001701073.1,no_hit,11
WP_010723084.1,integration_and_excision,10
WP_010723105.1,unknown_function,9
WP_010723106.1,unknown_function,9
WP_010723108.1,unknown_function,9
WP_010723109.1,unknown_function,9
WP_010723117.1,unknown_function,9
WP_010723221.1,unknown_function,9
WP_010723222.1,unknown_function,9
WP_010723271.1,unknown_function,9
WP_010891288.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_010891292.1,unknown_function,9
WP_010904500.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_010904538.1,no_hit,11
WP_010904558.1,no_hit,11
WP_010904626.1,transcription_regulation,7
WP_010904803.1,unknown_function,9
WP_010904812.1,lysis,1
WP_010904951.1,no_hit,11
WP_010904990.1,dna_rna_and_nucleotide_metabolism,4
WP_010917759.1,no_hit,11
WP_010917790.1,dna_rna_and_nucleotide_metabolism,4
WP_010917803.1,integration_and_excision,10
WP_010917875.1,tail,2
WP_010917876.1,no_hit,11
WP_011321724.1,no_hit,11
WP_012578864.1,unknown_function,9
WP_012767741.1,unknown_function,9
WP_012767742.1,unknown_function,9
WP_012779383.1,no_hit,11
WP_014714124.1,tail,2
WP_015387362.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_021519681.1,no_hit,11
WP_021563905.1,no_hit,11
WP_021575835.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_023148853.1,unknown_function,9
WP_024165563.1,unknown_function,9
WP_024175185.1,unknown_function,9
WP_024201399.1,unknown_function,9
WP_024201402.1,no_hit,11
WP_024201404.1,unknown_function,9
WP_024201406.1,unknown_function,9
WP_024201410.1,no_hit,11
WP_024201412.1,no_hit,11
WP_024201414.1,no_hit,11
WP_024213789.1,no_hit,11
WP_027868261.1,no_hit,11
WP_027868265.1,no_hit,11
WP_028993483.1,unknown_function,9
WP_029208397.1,tail,2
WP_029238940.1,other,6
WP_029238942.1,dna_rna_and_nucleotide_metabolism,4
WP_029238950.1,no_hit,11
WP_029238957.1,connector,3
WP_032101974.1,unknown_function,9
WP_032160865.1,unknown_function,9
WP_032203608.1,unknown_function,9
WP_032245379.1,dna_rna_and_nucleotide_metabolism,4
WP_032248554.1,head_and_packaging,5
WP_032248637.1,no_hit,11
WP_032287685.1,lysis,1
WP_042030733.1,no_hit,11
WP_042354693.1,no_hit,11
WP_042355394.1,head_and_packaging,5
WP_042909427.1,no_hit,11
WP_050554528.1,transcription_regulation,7
WP_071524576.1,unknown_function,9
WP_071524879.1,unknown_function,9
WP_071525013.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_071525042.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_071525082.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_071525382.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_071601941.1,no_hit,11
WP_071607788.1,unknown_function,9
WP_071985256.1,lysis,1
WP_072105959.1,no_hit,11
WP_072141201.1,no_hit,11
WP_072141203.1,no_hit,11
WP_077626202.1,tail,2
WP_077626213.1,no_hit,11
WP_077626229.1,no_hit,11
WP_077626401.1,no_hit,11
WP_077626688.1,integration_and_excision,10
WP_077628288.1,no_hit,11
WP_077628296.1,tail,2
WP_077744273.1,no_hit,11
WP_077769569.1,no_hit,11
WP_085547967.1,transcription_regulation,7
WP_085949322.1,integration_and_excision,10
WP_096937776.1,unknown_function,9
WP_100635201.1,unknown_function,9
WP_100635202.1,unknown_function,9
WP_115444115.1,unknown_function,9
WP_115801843.1,no_hit,11
WP_115801845.1,no_hit,11
WP_115801847.1,unknown_function,9
WP_115801860.1,dna_rna_and_nucleotide_metabolism,4
WP_120795310.1,dna_rna_and_nucleotide_metabolism,4
WP_120795372.1,unknown_function,9
WP_120795373.1,unknown_function,9
WP_120795379.1,unknown_function,9
WP_120795385.1,unknown_function,9
WP_120795387.1,unknown_function,9
WP_120795390.1,unknown_function,9
WP_120795392.1,integration_and_excision,10
WP_120795393.1,unknown_function,9
WP_122633141.1,unknown_function,9
WP_122986108.1,unknown_function,9
WP_122994438.1,lysis,1
WP_127446149.1,no_hit,11
WP_139130221.1,tail,2
WP_139819597.1,unknown_function,9
WP_140434149.1,unknown_function,9
WP_154741043.1,unknown_function,9
WP_157716469.1,unknown_function,9
WP_161512812.1,unknown_function,9
WP_162829205.1,lysis,1
WP_211180485.1,transcription_regulation,7
WP_211180490.1,unknown_function,9
WP_211180492.1,unknown_function,9
WP_211180494.1,unknown_function,9
WP_211180496.1,unknown_function,9
WP_211180508.1,unknown_function,9
WP_211180519.1,unknown_function,9
WP_211180520.1,unknown_function,9
WP_211180521.1,unknown_function,9
WP_211786098.1,unknown_function,9
WP_212591405.1,lysis,1
WP_212734132.1,unknown_function,9
WP_212734937.1,unknown_function,9
WP_212738841.1,unknown_function,9
WP_212738847.1,transcription_regulation,7
WP_223202818.1,unknown_function,9
WP_223232774.1,unknown_function,9
WP_223375011.1,unknown_function,9
WP_223718708.1,transcription_regulation,7
WP_223718711.1,transcription_regulation,7
WP_223718721.1,integration_and_excision,10
WP_223718724.1,unknown_function,9
WP_223720033.1,lysis,1
WP_225103181.1,no_hit,11
WP_226213117.1,unknown_function,9
WP_229996402.1,no_hit,11
WP_231824977.1,lysis,1
WP_236917825.1,lysis,1
WP_236940102.1,integration_and_excision,10
WP_238875694.1,unknown_function,9
WP_240806354.1,unknown_function,9
WP_244433339.1,no_hit,11
WP_244444334.1,no_hit,11
WP_248698144.1,unknown_function,9
WP_248698149.1,unknown_function,9
WP_251119439.1,no_hit,11
WP_254892905.1,dna_rna_and_nucleotide_metabolism,4
WP_255087022.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_272481064.1,unknown_function,9
WP_306256364.1,no_hit,11
WP_323670517.1,unknown_function,9
WP_349809169.1,unknown_function,9
