contig	Accession	mash_distance	mash_pval	mash_matching_hashes	Description	Classification	Genome_Length_(bp)	Jumbophage	molGC_(%)	Molecule	Modification_Date	Number_CDS	Positive_Strand_(%)	Negative_Strand_(%)	Coding_Capacity_(%)	Low_Coding_Capacity_Warning	tRNAs	Host	Lowest_Taxa	Genus	Sub-family	Family	Order	Class	Phylum	Kingdom	Realm	Baltimore_Group	Genbank_Division	Isolation_Host_(beware_inconsistent_and_nonsense_values)
MYGA004.0321.00001.C001.PICI.TypeB.variant0001.Set4	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00238.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00146.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0943778	0.0	74/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00116.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00119.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00061.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0712856	0.0	126/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00218.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0949813	0.0	73/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01281.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00229.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00518.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0653942	0.0	145/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STWA001.0321.00003.C001.PICI.TypeB.variant0002.Set1	AY954948	0.164662	1.52998e-107	16/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.00373.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
CHPH002.0321.00002.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00014.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00567.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00099.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00094.C001.PICI.TypeA.Set4	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01324.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MAOV001.0321.00001.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01193.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00002.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STEP001.0321.00030.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00978.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00586.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
PSSP115.0321.00001.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
BUDI001.0321.00001.C002.PICI.TypeB.variant0001.Set1	OK665841	0.178173	6.721710000000001e-76	12/1000	Burkholderia phage BgVeeders33	Burkholderia phage BgVeeders33 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	32945.0	False	62.076	DNA	22-NOV-2021	48.0	37.5	62.5	93.6378813173471		0.0	Burkholderia	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Burkholderia gladioli
BACE001.0321.00005.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00331.C001.PICI.TypeB.variant0002.Set3	AY954948	0.0653942	0.0	145/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00277.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01404.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00060.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
BIAN002.0321.00019.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
HUSA001.0321.00001.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01316.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STCA006.0321.00002.C001.PICI.TypeB.variant0002.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00211.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00141.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00090.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01074.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01494.C001.PICI.TypeA.Set3	LC567828	0.170926	2.3892199999999998e-91	14/1000	Enterobacteria phage PPompW_EH2201	Enterobacteria phage PPompW_EH2201 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	45811.0	False	51.322	DNA	08-DEC-2020	51.0	74.5098039215686	25.4901960784314	79.3412062605051		3.0	Enterobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Unspecified
MYTU002.0321.00111.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00237.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
LALA002.0321.00015.C001.PICI.TypeB.variant0002.Set1	LT996080	0.0519203	0.0	202/1000	Bacteriophage sp.	Bacteriophage sp. Viruses	12974.0	False	36.396	DNA	15-JUN-2018	21.0	33.3333333333333	66.6666666666667	82.2028672730076		0.0	Unspecified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Unspecified
BIAN002.0321.00028.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STCA006.0321.00005.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01328.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00525.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0712856	0.0	126/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00509.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0690061	0.0	133/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01340.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00531.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01525.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00267.C001.PICI.TypeB.variant0002.Set3	AY954948	0.047688	0.0	225/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01060.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00214.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0751681	0.0	115/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00023.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00940.C001.PICI.TypeA.Set3	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
BUTH001.0321.00004.C001.PICI.TypeB.variant0002.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00047.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01297.C001.PICI.TypeA.Set4	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00966.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00265.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00182.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00048.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00833.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00067.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00184.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ARCI001.0321.00001.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00177.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00256.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00450.C001.PICI.TypeB.variant0002.Set4	AY954948	0.0893096	0.0	83/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00029.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00131.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STSP128.0321.00001.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0799006	0.0	103/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STSA003.0321.00011.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
LACR001.0321.00009.C001.PICI.TypeB.variant0002.Set4	LT996080	0.0634394	0.0	152/1000	Bacteriophage sp.	Bacteriophage sp. Viruses	12974.0	False	36.396	DNA	15-JUN-2018	21.0	33.3333333333333	66.6666666666667	82.2028672730076		0.0	Unspecified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Unspecified
MYTU002.0321.00164.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00589.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0719629	0.0	124/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0653942	0.0	145/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0751681	0.0	115/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3	AY954948	0.0848014	0.0	92/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01509.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4	AY954948	0.047688	0.0	225/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
