gene_id	function	pici_id
WLQYMNQG_CDS_24199	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24200	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24201	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24202	DNA primase	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24203	DNA polymerase/primase	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24204	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24205	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24206	HTH DNA binding protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24207	anti-repressor	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24208	transcriptional regulator	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24209	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24210	transcriptional regulator	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24211	hypothetical protein	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24212	integrase	STCA001.0321.00005.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_24213	terminase small subunit	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24214	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24215	head decoration	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24216	major head protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24217	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24218	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24219	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24220	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24221	single strand DNA binding protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24222	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24223	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24224	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24225	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24226	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24227	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24228	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24229	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24230	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24231	Arc-like repressor	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24232	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24233	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24234	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24235	hypothetical protein	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24236	integrase	ESCO001.0321.00589.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24237	major head protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24238	head maturation protease	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24239	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24240	terminase small subunit	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24241	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24242	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24243	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24244	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24245	DNA primase	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24246	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24247	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24248	hypothetical protein	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24249	integrase	MYTU002.0321.00158.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_24250	terminase small subunit	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24251	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24252	spore coat protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24253	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24254	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24255	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24256	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24257	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24258	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24259	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24260	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24261	DNA primase	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24262	DNA polymerase/primase	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24263	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24264	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24265	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24266	hypothetical protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24267	HTH DNA binding protein	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24268	transcriptional repressor	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24269	transcriptional repressor	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24270	integrase	STAU002.0321.00316.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24271	terminase small subunit	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24272	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24273	spore coat protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24274	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24275	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24276	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24277	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24278	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24279	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24280	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24281	DNA primase/helicase	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24282	DNA polymerase/primase	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24283	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24284	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24285	hypothetical protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24286	HTH DNA binding protein	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24287	transcriptional repressor	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24288	transcriptional repressor	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24289	integrase	STAU002.0321.00536.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24290	integrase	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24291	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24292	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24293	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24294	transcriptional repressor	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24295	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24296	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24297	DNA primase	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24298	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24299	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24300	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24301	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24302	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24303	major head protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24304	head decoration	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24305	excisionase and transcriptional regulator	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24306	hypothetical protein	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24307	terminase small subunit	ESCO001.0321.01002.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24308	integrase	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24309	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24310	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24311	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24312	transcriptional repressor	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24313	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24314	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24315	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24316	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24317	DNA helicase	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24318	DNA polymerase/primase	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24319	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24320	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24321	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24322	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24323	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24324	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24325	spore coat protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24326	hypothetical protein	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24327	terminase small subunit	STAU002.0321.00223.C001.PICI.TypeB.variant0002.Set2
WLQYMNQG_CDS_24328	integrase	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24329	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24330	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24331	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24332	transcriptional repressor	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24333	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24334	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24335	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24336	DNA polymerase/primase	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24337	DNA helicase	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24338	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24339	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24340	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24341	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24342	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24343	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24344	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24345	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24346	spore coat protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24347	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24348	spore coat protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24349	hypothetical protein	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24350	terminase small subunit	STAU002.0321.00180.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_24351	major head protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24352	head maturation protease	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24353	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24354	terminase small subunit	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24355	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24356	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24357	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24358	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24359	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24360	excisionase and transcriptional regulator	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24361	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24362	integrase	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24363	hypothetical protein	MYTU002.0321.00027.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_24364	integrase	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24365	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24366	excisionase and transcriptional regulator	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24367	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24368	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24369	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24370	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24371	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24372	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24373	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24374	single strand DNA binding protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24375	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24376	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24377	major head protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24378	head decoration	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24379	hypothetical protein	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24380	terminase small subunit	ESCO001.0321.01509.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24381	terminase small subunit	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24382	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24383	spore coat protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24384	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24385	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24386	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24387	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24388	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24389	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24390	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24391	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24392	DNA primase/helicase	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24393	DNA polymerase/primase	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24394	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24395	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24396	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24397	hypothetical protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24398	HTH DNA binding protein	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24399	transcriptional repressor	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24400	transcriptional repressor	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24401	integrase	STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set4
WLQYMNQG_CDS_24402	major head protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24403	head maturation protease	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24404	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24405	terminase small subunit	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24406	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24407	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24408	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24409	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24410	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24411	excisionase and transcriptional regulator	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24412	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24413	integrase	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24414	hypothetical protein	MYTU002.0321.00230.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_24415	major head protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24416	terminase small subunit	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24417	terminase small subunit	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24418	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24419	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24420	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24421	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24422	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24423	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24424	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24425	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24426	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24427	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24428	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24429	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24430	hypothetical protein	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24431	integrase	ESCO001.0321.00361.C001.PICI.TypeA.Set4
WLQYMNQG_CDS_24432	integrase	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24433	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24434	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24435	excisionase and transcriptional regulator	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24436	transcriptional repressor	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24437	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24438	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24439	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24440	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24441	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24442	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24443	single strand DNA binding protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24444	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24445	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24446	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24447	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24448	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_24449	hypothetical protein	ESCO001.0321.00878.C001.PICI.TypeA.Set2
